date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_heavy_fog,wt_thunder,wt_sleet,wt_hail,wt_glaze,wt_haze,wt_drift_snow,wt_high_wind,wt_mist,wt_drizzle,wt_rain,wt_freeze_rain,wt_snow,wt_ground_fog,wt_ice_fog,wt_freeze_drizzle,wt_unknown,casual,registered,total_cust,holiday
2012-01-29,,-1.42,10.8066666666667,0.0833333333333334,0.0103896103896104,4.4,,,,,,,1,,,,,1,,1,,,,,557,2649,3206,
2012-01-30,,-1.67333333333333,8.32666666666667,0.133333333333333,0.037037037037037,3.56666666666667,,,,,,,,,,,,,,,,,,,126,3459,3585,
2012-01-31,,-0.08,11.4466666666667,4.35833333333333,0.00405405405405405,3.9,,,,,,,,,,,,,,,,,,,324,4152,4476,
2012-02-01,,4.59333333333333,19.0666666666667,9.48333333333333,0.610227272727272,3.9,,,,,,,1,,,,,1,,,,,,,304,4241,4545,
2012-02-02,,6.14,18.4466666666667,8,2.05,3.33333333333333,1,,,,,,1,,,1,1,1,,,,,,,190,3547,3737,
2012-02-03,,-0.186666666666667,12.36,1.525,0.506896551724138,2.26666666666667,,,,,,,,,,,,,,,,,,,310,3808,4118,
2012-02-04,,-1.48,9.04666666666667,0.325,0.554117647058823,1.76666666666667,1,,,,,,,,,1,1,1,,1,,,,,383,2414,2797,
2012-02-05,,-0.025,6.41875,1.85,3.35222222222222,2.425,1,,,,,,,,,1,1,1,,1,,,,,317,2596,2913,
2012-02-06,,-3.64375,7.9875,-0.825,0.0318181818181818,2.125,1,,,,,,,,,1,,,,,,,,,206,3551,3757,
2012-02-07,,-1.075,11.5625,2.83333333333333,0,2.775,,,,,,,,,,,,,,,,,,,200,4151,4351,
2012-02-08,,-0.4625,10,1.2,0.38876404494382,2.075,1,,,,,,,,,1,1,1,,1,,,,,107,2676,2783,
2012-02-09,,-1.25625,5.96875,-0.108333333333333,2.51157894736842,3.05,1,,,,,,1,,,1,,,,,,,,,161,3631,3792,
2012-02-10,,-1.9125,7.2625,-0.458333333333333,0.0428571428571429,1.725,1,,,,,,,,,1,,1,,,,,,,225,3572,3797,
2012-02-11,,-2.70625,6.6,-0.458333333333333,4.64555555555556,5.3,1,,,,,,1,,,1,1,1,,1,,,,,192,1961,2153,
2012-02-12,,-6.33333333333333,2.44666666666667,-5.65454545454546,0.721839080459769,7.25,,,,,,1,1,,1,,,,,1,,,,,73,1440,1513,
2012-02-13,,-7.0375,2.70625,-3.84166666666667,0.0241379310344828,2.65,,,,,,,,,1,,,,,,,,,,94,3303,3397,
2012-02-14,,-3.0125,9.69375,1.8,0.00340909090909091,1.9,,,,,,,,,,,,1,,,,,,,131,3754,3885,
2012-02-15,,1.69375,11.95625,5.225,0.0227272727272727,2.825,,,,,,,,,,,,,,,,,,,141,3989,4130,
2012-02-16,,2.35,10.0375,4.89166666666667,0.675555555555556,1.725,1,,,,,,1,,,1,,1,,,1,,,,74,2908,2982,
2012-02-17,,2.425,8.96875,5,3.05730337078652,3.275,1,1,,,,,,,,1,,,,,1,,,,349,3763,4112,
2012-02-18,,-1.66875,12.11875,1.075,0.0325581395348837,3.25,,,,,,,,,,,,,,,,,,,1434,2836,4270,
2012-02-19,,-0.306666666666667,11.26,1.91818181818182,0.06625,3.6,1,,,,,,,,,1,,1,,1,,,,,618,2051,2669,
2012-02-20,,-0.45625,6.8375,0.883333333333333,1.07674418604651,3.7,,,,,,,1,,,,,,,,,,,,502,2589,3091,1
2012-02-21,,-3.93125,8.9875,-0.466666666666667,0.00941176470588235,3.5,,,,,,,,,,,,,,,,,,,163,3586,3749,
2012-02-22,,0.666666666666667,12.4,5.24545454545455,0.00705882352941176,3.6,,,,,,,1,,,,,,,,,,,,393,4343,4736,
2012-02-23,,4.81875,17.35,8.51666666666667,0.324137931034483,3.525,,,,,,,,,,,,1,,,,,,,516,4499,5015,
2012-02-24,,6.95,16.175,7.80833333333333,1.45268817204301,4.2,1,,1,,,,1,,,1,,1,,,,,,,246,3213,3459,
2012-02-25,,1.88125,11.7625,2.35833333333333,6.36813186813187,8.325,,,1,,,,,,1,,,1,,1,,,,,317,2372,2689,
2012-02-26,,-0.3875,8.26875,0.833333333333333,0.0175,3.375,,,,,,,,,1,,,,,,,,,,515,2845,3360,
2012-02-27,,-1.39375,12.04375,2.08333333333333,0,3.7,,,,,,,,,,,,,,,,,,,253,4033,4286,
2012-02-28,,0.685714285714286,15.7428571428571,3.91818181818182,0,3.03333333333333,,,,,,,,,,,,,,,,,,,229,4104,4333,
2012-02-29,,2.01875,12.6375,4.84166666666667,5.8314606741573,2.95,1,,,,,,,,,1,,1,,,,,,,65,1750,1815,
2012-03-01,,4.58125,15.89375,10.9636363636364,33.7876288659794,4.05,1,,,,,,,,,1,,1,,,1,,,,324,4611,4935,
2012-03-02,,0.7875,16.53125,3.17272727272727,1.36511627906977,2.475,,,1,,,,,,,1,1,1,,,,,,,245,2909,3154,
2012-03-03,,3.75625,14.48125,8.29090909090909,15.8670212765958,3.45,1,,1,,,,,,,1,1,1,,,,,,,955,3065,4020,
2012-03-04,,2.78125,13.45,3.84166666666667,0.36046511627907,4.825,,,,,,,,,,,,,,,,,,,710,2668,3378,
2012-03-05,,-2.1875,7.85625,-0.508333333333333,0.0325581395348837,3.8,,,,,,,1,,,,,,,1,,,,,203,3105,3308,
2012-03-06,,-4.15625,6.83125,-1.24166666666667,0.0280898876404494,2.975,,,,,,,,,,,,,,,,,,,220,3705,3925,
2012-03-07,,-0.725,12.725,6.11666666666667,0.230681818181818,4.8,,,,,,,,,,,,,,,,,,,432,4442,4874,
2012-03-08,,6.00625,20.36875,12.8,0.00340909090909091,6.95,,,,,,,,,,,,1,,,,,,,485,4839,5324,
2012-03-09,,6.1875,20.825,6.71666666666667,0.417582417582418,6.5,,,,,,,,,1,,,1,,,,,,,447,4078,4525,
2012-03-10,,-0.74375,11.76875,0.775,0.00365853658536585,3.35,,,,,,,,,,,,,,,,,,,968,3104,4072,
2012-03-11,,-0.80625,11.58125,2.95833333333333,0,3.375,,,,,,,,,,,,,,,,,,,1658,3207,4865,
2012-03-12,,2.19375,18.725,6.98333333333333,0,2.825,,,,,,,1,,,,,,,,,,,,838,4413,5251,
2012-03-13,,7.95,23.44375,15.0833333333333,0.40421052631579,3.86666666666667,,,,,,,,,,,,1,,,,,,,762,5026,5788,
2012-03-14,,10.975,26.33125,13.8916666666667,0.0793103448275862,2.175,,,,,,,,,,,,,,,,,,,998,5252,6250,
2012-03-15,,10.1866666666667,26.1666666666667,11.5818181818182,0,2.65,,,,,,,1,,,1,,1,,,,,,,1005,5124,6129,
2012-03-16,,9.69375,23.5375,10.4666666666667,0.0178571428571429,1.6,,,,,,,1,,,1,1,1,,,,,,,548,3782,4330,
2012-03-17,,8.36666666666667,19.2666666666667,9.95454545454545,0.274418604651163,2.225,1,1,,,,,1,,,1,,,,,,,,,3154,4601,7755,
2012-03-18,,9.14666666666667,21.41875,10.9166666666667,0.0449438202247191,2.05,1,1,,,,,1,,,1,1,,,,,,,,2206,3626,5832,
2012-03-19,,10.1125,21.48125,12.975,0.0606741573033708,2.45,1,1,,,,,,,,,,1,,,1,,,,982,5119,6101,
2012-03-20,,12.68,23.1066666666667,15.6545454545455,5.76,1.725,1,,1,,,,1,,,1,,1,,,,,,,1051,4990,6041,
2012-03-21,,13.3,21.425,14.125,0.440229885057471,1.35,1,1,1,,,,,,,1,1,,,,,,,,1120,5049,6169,
2012-03-22,,13.11875,22.125,15.1666666666667,0.032183908045977,1.575,1,1,,,,,1,,,1,1,,,,,,,,1334,5477,6811,
2012-03-23,,12.82,26.6333333333333,16.6272727272727,0,2.05,1,,,,,,1,,,1,,,,,1,,,,2468,5796,8264,
2012-03-24,,12.9266666666667,24.8066666666667,14.7090909090909,2.23764705882353,3.8,1,,1,,,,,,,1,1,1,,,,,,,1033,2304,3337,
2012-03-25,,10.15,16.3066666666667,10.7916666666667,8.00449438202247,3.225,1,,1,,,,,,,1,1,1,,,,,,,1532,3405,4937,
2012-03-26,,7.76875,15.70625,11.5166666666667,0.150574712643678,6.65,,,,,,,,,,,,,,,,,,,798,4713,5511,
2012-03-27,,-0.45625,14.68125,1.475,0.0238095238095238,3,,,,,,,,,,,,,,,,,,,531,4516,5047,
2012-03-28,,2.45625,16.65625,10.2333333333333,0.0939759036144578,4.15,,,1,,,,,,,,,1,,,,,,,674,4965,5639,
2012-03-29,,8.30625,21.9,12.225,0.533333333333333,5.05,,,,,,,,,,,,,,,,,,,834,5221,6055,
2012-03-30,,2.70666666666667,14.8533333333333,4.99090909090909,0.0261904761904762,2.075,,,,,,,,,,,,1,,,,,,,791,4620,5411,
2012-03-31,,5.06666666666667,13.86,8.38181818181818,0.179518072289157,3.925,,,,,,,1,,,1,,,,,,,,,2299,3873,6172,
2012-04-01,,7.3,16.8714285714286,8.38,0.186585365853659,2.7,1,,,,,,1,,,1,,1,,,,,,,2347,3632,5979,
2012-04-02,,6.93125,16.8133333333333,8.33333333333333,3.04468085106383,5.1,1,,,,,,,,,1,,1,,,,,,,1209,4672,5881,
2012-04-03,,1.775,17.65625,5.325,0.0072289156626506,1.675,,,,,,,,,,,,,,,,,,,1348,5357,6705,
2012-04-04,,5.70666666666667,22.7333333333333,11.3545454545455,0.00375,3.225,,,,,,,1,,,,,,,,,,,,1059,5324,6383,
2012-04-05,,5.70625,21.61875,7.74166666666667,0.0301204819277108,2.85,,,,,,,,,,,,,,,,,,,1192,5196,6388,
2012-04-06,,3.51333333333333,15.7533333333333,4.95454545454546,0,4.9,,,,,,,,,,,,,,,,,,,1808,4603,6411,
2012-04-07,,2.15625,16.7375,4.39166666666667,0,4.175,,,,,,,,,,,,,,,,,,,3255,3551,6806,
2012-04-08,,2.5625,20.01875,8.10833333333333,0,4.475,,,,,,,,,,,,,,,,,,,2232,2895,5127,
2012-04-09,,6.66875,21.18125,11.5833333333333,0,6.375,,,,,,,,,,,,1,,,,,,,905,4639,5544,
2012-04-10,,5.10625,19.20625,7.21666666666667,0.0395348837209302,4.625,,,,,,,,,,,,,,,,,,,819,5048,5867,
2012-04-11,,2.88125,16.70625,4.63333333333333,0.0202380952380952,4.75,,,,,,,,,,,,1,,,,,,,482,4336,4818,
2012-04-12,,3.50625,13.6875,6.65,0.0931818181818182,4.275,,,,,,,,,1,,,,,,,,,,663,4689,5352,
2012-04-13,,3.71875,16.3875,7.92727272727273,0.00574712643678161,2.275,,,,,,,,,,,,,,,,,,,1252,5080,6332,
2012-04-14,,4.30625,20.56875,9.26666666666667,0,2.725,,,,,,,,,,,,1,,,,,,,2792,4575,7367,
2012-04-15,,9.51875,25.3,15.8333333333333,0.0648351648351648,3.15,,,,,,,1,,,,,1,,,,,,,2844,4211,7055,
2012-04-16,,14.96875,29.44375,19.175,0,3.975,,,,,,,,,,,,,,,,,,,1197,5106,6303,1
2012-04-17,,15.53125,28.375,18.7583333333333,0,4,,,,,,,,,,,,1,,,,,,,988,5631,6619,
2012-04-18,,11.075,20.76875,12.4916666666667,0.644565217391304,2.175,1,,,,,,,,,1,,1,,,,,,,347,3987,4334,
2012-04-19,,8.75625,16.8375,10.7083333333333,4.13921568627451,1.3,1,1,,,,,1,,,1,,1,,,,,,,845,5641,6486,
2012-04-20,,7.85333333333333,21.7066666666667,11.9636363636364,0.0322222222222222,2.4,1,1,,,,,,,,1,,,,,1,,,,1341,5861,7202,
2012-04-21,,10.45625,24.20625,14.5916666666667,0.332954545454545,4.2,1,,,,,,,,,1,,1,,,,,,,2540,4000,6540,
2012-04-22,,8.84,21.4933333333333,9.33636363636364,7.82626262626262,5.75,1,,1,,,,,,,1,,1,,,,,,,120,880,1000,
2012-04-23,,4.0875,10.8133333333333,4.56666666666667,28.8415841584158,5.225,1,,,,,,,,,1,1,1,,,,,,,194,2964,3158,
2012-04-24,,3.50625,11.66875,6.48333333333333,1.26170212765957,3.35,,,,,,,,,,,,,,,,,,,515,5049,5564,
2012-04-25,,3.11875,17.95625,6.94166666666667,0.0415730337078652,2.225,,,,,,,,,,,,,,,,,,,655,5482,6137,
2012-04-26,,7.31875,19.54375,13.15,0.693548387096774,2.925,1,,,,,,,,,1,1,1,,,,,,,475,4514,4989,
2012-04-27,,8.48125,17.94375,10.0083333333333,2.02,5.575,,,,,,,,,,,,,,,,,,,1013,5168,6181,
2012-04-28,,4.02666666666667,14.96,8.38181818181818,0.447126436781609,1.6,1,,,,,,,,,1,1,1,,,,,,,1120,3056,4176,
2012-04-29,,4.60625,16.28125,9.025,5.228125,1.9,1,,,,,,,,,1,1,1,,,,,,,2230,4013,6243,
2012-04-30,,6.88125,18.46875,10.0916666666667,0.0219512195121951,3.3,1,,1,,,,,,,,,,,,,,,,667,4861,5528,
2012-05-01,,11.2266666666667,22.6266666666667,17.5272727272727,2.892,2.55,1,,1,,,,,,,1,,1,,,,,,,653,5040,5693,
2012-05-02,,15.0266666666667,25.94,16.6181818181818,1.67395833333333,2.9,1,,1,,,,1,,,1,,1,,,,,,,667,5435,6102,
2012-05-03,,12.52,24.9333333333333,14.3454545454545,0.310588235294118,2.7,1,,1,,,,,,,1,1,1,,,,,,,764,5594,6358,
2012-05-04,,14.3066666666667,27.8533333333333,18.5363636363636,2.74090909090909,1.825,1,1,1,,,,1,,,1,,1,,,,,,,1069,5145,6214,
2012-05-05,,16.2666666666667,27.4066666666667,18.8454545454545,2.44597701149425,3.125,1,,1,,,,1,,,1,1,1,,,,,,,2498,4324,6822,
2012-05-06,,15.2933333333333,24.5133333333333,16.5363636363636,0.570114942528736,2.675,1,,,,,,,,,1,1,,,,,,,,2138,4152,6290,
2012-05-07,,12.8866666666667,21.38,14.8090909090909,0.0732558139534884,4.05,,,,,,,1,,,,,1,,,,,,,1007,5202,6209,
2012-05-08,,14.3533333333333,21.56,16.6636363636364,0.4125,4.45,1,,,,,,,,,1,,1,,,,,,,737,4952,5689,
2012-05-09,,15.1866666666667,22.4133333333333,17.7272727272727,6.21530612244898,2.875,1,,,,,,1,,1,1,,1,,,,,,,620,4054,4674,
2012-05-10,,10.8933333333333,21.48,12.5727272727273,7.86344086021505,4.975,1,,,,,,,,,1,,1,,,,,,,1027,5473,6500,
2012-05-11,,7.11333333333333,20.3333333333333,12.4272727272727,0.0873563218390805,3.5,,,,,,,,,,,,,,,,,,,1317,5626,6943,
2012-05-12,,8.63333333333333,23.52,14.7545454545455,0,1.8,,,,,,,1,,,,,,,,,,,,2623,4711,7334,
2012-05-13,,11.5933333333333,26.16,17.8727272727273,0,3.25,,,,,,,,,,,,,,,,,,,2171,3893,6064,
2012-05-14,,15.9,24.74,16.4818181818182,2.37471264367816,3.2,1,,,,,,,,,1,,1,,,,,,,341,2478,2819,
